net,length_um
net1198,160.51µm
clknet_5_7__leaf_clk_i,160.4µm
net1435,160.395µm
net1405,160.25µm
clknet_leaf_47_clk_i,160.115µm
_02908_,160.105µm
net1134,160.065µm
net1377,160.035µm
clknet_leaf_31_clk_i,159.99µm
net1018,159.91µm
_05800_,159.89µm
u_picorv32.picorv32_core.reg_out\[24\],159.84µm
u_picorv32.picorv32_core.alu_out_q\[15\],159.72µm
_04653_,159.7µm
_02859_,159.68µm
net1419,159.62µm
u_picorv32.picorv32_core.decoded_imm\[1\],159.535µm
clknet_leaf_41_clk_i,159.48µm
clknet_leaf_119_clk_i,159.355µm
net894,158.965µm
clknet_leaf_1_clk_i,158.835µm
_05985_,158.82µm
clknet_leaf_51_clk_i,158.705µm
clknet_leaf_101_clk_i,158.675µm
clknet_leaf_11_clk_i,158.605µm
net1071,158.445µm
clknet_leaf_36_clk_i,158.42µm
_04235_,158.415µm
net838,158.41µm
u_picorv32.picorv32_core.reg_out\[26\],158.325µm
net503,158.28µm
net953,158.22µm
net729,158.02µm
clknet_leaf_113_clk_i,158.02µm
net1139,157.9µm
net630,157.87µm
net3075,157.83µm
net654,157.745µm
net858,157.54µm
net1326,157.32µm
clknet_leaf_33_clk_i,157.215µm
net544,156.85µm
net15,156.795µm
net127,156.755µm
clknet_leaf_42_clk_i,156.645µm
clknet_leaf_73_clk_i,156.605µm
net1353,156.55µm
_04393_,156.455µm
net562,155.995µm
net400,155.825µm
clknet_leaf_15_clk_i,155.655µm
net941,155.63µm
clknet_leaf_117_clk_i,155.63µm
net660,155.55µm
net1406,155.545µm
net549,155.35µm
_05787_,155.29µm
_01573_,154.86µm
clknet_leaf_6_clk_i,154.665µm
u_picorv32.picorv32_core.reg_pc\[16\],154.65µm
clknet_leaf_26_clk_i,154.45µm
net1103,154.22µm
net550,154.045µm
clknet_leaf_72_clk_i,154.03µm
u_picorv32.picorv32_core.count_instr\[18\],153.905µm
net1063,153.875µm
clknet_leaf_82_clk_i,153.8µm
net1391,153.695µm
u_picorv32.picorv32_core.alu_out\[2\],153.67µm
u_picorv32.picorv32_core.alu_out_q\[3\],153.67µm
_04970_,153.26µm
clknet_5_2__leaf_clk_i,153.09µm
net129,153.045µm
_02902_,153.025µm
clknet_leaf_129_clk_i,152.94µm
net1428,152.915µm
_02749_,152.91µm
net32,152.71µm
clknet_leaf_90_clk_i,152.615µm
_05928_,152.59µm
net405,152.575µm
clknet_leaf_23_clk_i,152.34µm
net1285,152.155µm
net412,152.025µm
net1215,151.855µm
net1350,151.62µm
clknet_leaf_88_clk_i,151.56µm
clknet_leaf_58_clk_i,151.52µm
net1157,151.28µm
clknet_leaf_104_clk_i,151.26µm
net656,151.24µm
_04958_,151.22µm
net699,151.155µm
u_picorv32.picorv32_core.alu_out_q\[0\],151.09µm
clknet_leaf_32_clk_i,150.91µm
clknet_leaf_28_clk_i,150.625µm
u_picorv32.picorv32_core.reg_out\[6\],150.58µm
net982,150.505µm
net295,150.475µm
net250,150.41µm
_02950_,150.395µm
net866,150.38µm
net965,150.24µm
clknet_leaf_37_clk_i,150.11µm
clknet_leaf_126_clk_i,150.065µm
net1029,149.875µm
_05685_,149.8µm
clknet_leaf_40_clk_i,149.685µm
net766,149.62µm
net1280,149.595µm
_03112_,149.55µm
clknet_leaf_24_clk_i,149.545µm
u_picorv32.picorv32_core.instr_rdinstrh,149.47µm
clknet_5_10__leaf_clk_i,149.025µm
net1040,148.78µm
net913,148.625µm
clknet_leaf_16_clk_i,148.55µm
net1275,148.545µm
net677,148.41µm
u_picorv32.picorv32_core.is_lui_auipc_jal,148.375µm
net938,148.06µm
net900,147.91µm
clknet_leaf_29_clk_i,147.655µm
clknet_leaf_79_clk_i,147.655µm
clknet_leaf_2_clk_i,147.605µm
clknet_leaf_5_clk_i,147.5µm
_04171_,147.44µm
net644,147.355µm
u_picorv32.picorv32_core.reg_out\[8\],146.995µm
u_picorv32.picorv32_core.reg_out\[30\],146.89µm
clknet_5_13__leaf_clk_i,146.87µm
clknet_leaf_53_clk_i,146.84µm
net979,146.735µm
u_picorv32.picorv32_core.alu_out\[17\],146.58µm
clknet_leaf_127_clk_i,146.525µm
_02474_,146.29µm
net966,145.955µm
net26,145.93µm
net854,145.815µm
net1023,145.75µm
net1090,145.685µm
net652,145.675µm
_01771_,145.57µm
clknet_leaf_115_clk_i,145.51µm
net1214,145.5µm
net507,145.345µm
net973,145.325µm
net497,145.265µm
clknet_leaf_46_clk_i,145.125µm
_02131_,145.115µm
net881,145.055µm
_02744_,144.96µm
net3044,144.91µm
u_picorv32.picorv32_core.decoded_imm_j\[9\],144.905µm
clknet_leaf_103_clk_i,144.795µm
net166,144.765µm
clknet_leaf_54_clk_i,144.745µm
clknet_leaf_52_clk_i,144.72µm
_04957_,144.6µm
net1171,144.55µm
net203,144.44µm
net833,144.25µm
net914,144.17µm
net548,144.105µm
_05950_,144.01µm
clknet_leaf_85_clk_i,144µm
u_picorv32.picorv32_core.mem_rdata_q\[16\],143.89µm
_01679_,143.77µm
net1360,143.77µm
clknet_leaf_125_clk_i,143.58µm
net1378,143.35µm
net701,143.345µm
net702,143.31µm
clknet_leaf_123_clk_i,143.29µm
u_picorv32.axi_adapter.mem_instr,143.25µm
net801,143.24µm
net1166,143.105µm
_04927_,143.02µm
net1306,142.88µm
u_picorv32.picorv32_core.reg_out\[21\],142.76µm
clknet_leaf_128_clk_i,142.71µm
u_picorv32.picorv32_core.count_instr\[35\],142.705µm
u_picorv32.picorv32_core.is_alu_reg_imm,142.535µm
u_picorv32.picorv32_core.instr_xor,142.51µm
clknet_leaf_74_clk_i,142.42µm
net1390,142.365µm
net906,142.35µm
net1317,142.325µm
net1060,142.265µm
net583,142.1µm
clknet_leaf_12_clk_i,141.93µm
_05953_,141.87µm
net929,141.765µm
net579,141.61µm
net1054,141.61µm
net919,141.39µm
net923,141.25µm
net775,141.215µm
u_picorv32.picorv32_core.reg_out\[7\],141.045µm
net846,140.905µm
net1043,140.89µm
net239,140.77µm
_05956_,140.76µm
clknet_leaf_112_clk_i,140.625µm
net765,140.505µm
_04460_,140.4µm
net721,140.335µm
net1385,140.32µm
_05971_,140.25µm
net1373,140.21µm
net1402,140.12µm
net1335,140.055µm
net1358,139.935µm
clknet_leaf_7_clk_i,139.865µm
net1239,139.815µm
u_picorv32.pcpi_rs2\[3\],139.6µm
clknet_5_1__leaf_clk_i,139.53µm
u_picorv32.picorv32_core.reg_out\[28\],139.5µm
_05962_,139.36µm
net570,139.24µm
_02793_,139.14µm
_04945_,139.02µm
u_picorv32.picorv32_core.instr_srai,139.02µm
net750,138.985µm
net289,138.945µm
u_picorv32.picorv32_core.is_lb_lh_lw_lbu_lhu,138.645µm
net613,138.595µm
u_picorv32.pcpi_rs2\[21\],138.415µm
net1254,138.315µm
_05959_,138.25µm
net981,138.12µm
_03381_,138.02µm
net499,137.975µm
clknet_leaf_62_clk_i,137.965µm
net1181,137.72µm
_05968_,137.55µm
clknet_leaf_107_clk_i,137.545µm
net185,137.245µm
_04369_,137.11µm
clknet_leaf_86_clk_i,137.095µm
net162,136.825µm
net1400,136.79µm
clknet_leaf_98_clk_i,136.735µm
net1423,136.71µm
_00008_,136.39µm
_01627_,136.175µm
_01671_,135.955µm
clknet_leaf_131_clk_i,135.88µm
clknet_leaf_21_clk_i,135.855µm
_02782_,135.66µm
net1154,135.41µm
net708,135.33µm
_02282_,135.05µm
net621,135.005µm
net1034,134.965µm
_01902_,134.955µm
_01681_,134.895µm
clknet_leaf_60_clk_i,134.855µm
net1424,134.845µm
net1138,134.325µm
net1273,134.295µm
_05478_,134.29µm
net30,134.29µm
_01903_,134.24µm
u_picorv32.picorv32_core.count_instr\[44\],134.205µm
u_picorv32.picorv32_core.decoded_imm_j\[7\],133.935µm
net1055,133.93µm
net1210,133.725µm
net865,133.62µm
_05706_,133.47µm
_05965_,133.45µm
net1223,133.255µm
u_picorv32.picorv32_core.instr_sra,133.12µm
net29,133.1µm
net168,132.965µm
_04737_,132.84µm
net1427,132.715µm
net411,132.51µm
_05518_,132.42µm
net602,132.3µm
net31,132.295µm
net955,132.27µm
net149,132.17µm
net291,132.14µm
net1211,132.045µm
_05991_,131.83µm
clknet_leaf_77_clk_i,131.72µm
_01548_,131.71µm
net1080,131.71µm
clknet_leaf_45_clk_i,131.615µm
u_picorv32.picorv32_core.count_instr\[32\],131.53µm
net516,131.495µm
net253,131.165µm
net199,131.105µm
net902,131.085µm
net1130,130.98µm
_02260_,130.57µm
net762,130.475µm
net674,130.425µm
net614,130.39µm
net1414,130.26µm
net146,130.245µm
u_picorv32.picorv32_core.mem_rdata_q\[15\],130.08µm
net1432,130.05µm
clknet_leaf_89_clk_i,130.02µm
u_picorv32.picorv32_core.mem_rdata_q\[18\],129.98µm
u_picorv32.picorv32_core.count_instr\[21\],129.935µm
net174,129.9µm
net1295,129.86µm
_05364_,129.84µm
net1292,129.73µm
u_picorv32.picorv32_core.decoded_imm_j\[19\],129.68µm
net777,129.55µm
u_picorv32.picorv32_core.count_instr\[36\],129.31µm
net987,129.27µm
u_picorv32.picorv32_core.count_instr\[29\],129.215µm
u_picorv32.picorv32_core.reg_pc\[31\],129.19µm
net995,129.18µm
net1110,129.14µm
net1179,129.05µm
u_picorv32.picorv32_core.count_instr\[16\],128.925µm
_03643_,128.855µm
clknet_leaf_118_clk_i,128.835µm
net163,128.755µm
net1209,128.72µm
_05617_,128.7µm
net932,128.7µm
_03119_,128.43µm
u_picorv32.picorv32_core.count_instr\[37\],128.335µm
net1105,128.27µm
net293,128.2µm
net821,128.005µm
net292,127.895µm
_02313_,127.84µm
net183,127.815µm
net1165,127.59µm
net220,127.51µm
net193,127.33µm
_04168_,127.2µm
net754,127.05µm
net1347,126.915µm
net1002,126.815µm
net910,126.655µm
_04074_,126.625µm
clknet_leaf_122_clk_i,126.625µm
net1073,126.585µm
net587,126.415µm
net543,126.405µm
_03122_,126.2µm
_04039_,126.19µm
net1401,126.13µm
net1249,126µm
net390,125.91µm
u_picorv32.picorv32_core.reg_pc\[11\],125.7µm
net997,125.68µm
_05999_,125.47µm
clknet_leaf_27_clk_i,125.355µm
net1408,125.34µm
net1092,125.215µm
net117,125.05µm
u_picorv32.picorv32_core.alu_out_q\[8\],125.04µm
u_picorv32.pcpi_rs2\[26\],124.985µm
net125,124.965µm
net143,124.94µm
net216,124.905µm
net547,124.865µm
net398,124.755µm
net178,124.66µm
net698,124.65µm
_05443_,124.63µm
net785,124.54µm
net167,124.495µm
clknet_leaf_124_clk_i,124.425µm
u_picorv32.picorv32_core.is_sb_sh_sw,124.39µm
net976,124.325µm
net298,124.23µm
_02742_,124.15µm
net974,124.12µm
net389,123.995µm
_02372_,123.97µm
net302,123.965µm
net681,123.955µm
net700,123.81µm
u_picorv32.picorv32_core.instr_sll,123.725µm
net1213,123.635µm
net208,123.61µm
_01547_,123.55µm
_02308_,123.495µm
_02795_,123.48µm
net301,123.2µm
net258,123.175µm
net1064,123.145µm
u_picorv32.picorv32_core.alu_out_q\[6\],123.08µm
net1356,122.875µm
net393,122.855µm
net522,122.695µm
_02994_,122.64µm
net1321,122.28µm
u_picorv32.picorv32_core.count_instr\[33\],122.055µm
net238,121.86µm
_02331_,121.72µm
net204,121.48µm
_05450_,121.475µm
u_picorv32.picorv32_core.count_instr\[41\],121.305µm
net1127,121.14µm
_05474_,121.09µm
net1089,121.08µm
_02702_,120.98µm
net1324,120.955µm
_03169_,120.82µm
u_picorv32.picorv32_core.mem_rdata_q\[23\],120.81µm
_01545_,120.76µm
u_picorv32.picorv32_core.mem_rdata_q\[22\],120.725µm
net859,120.585µm
u_picorv32.picorv32_core.count_instr\[34\],120.58µm
_02997_,120.525µm
net519,120.35µm
u_picorv32.picorv32_core.reg_pc\[20\],120.275µm
u_picorv32.picorv32_core.mem_rdata_q\[21\],120.16µm
net564,120.09µm
net893,120.07µm
net678,120.04µm
_05660_,119.88µm
net951,119.87µm
net784,119.765µm
u_picorv32.picorv32_core.alu_out_q\[9\],119.71µm
net169,119.645µm
net161,119.64µm
_04528_,119.585µm
net984,119.5µm
_02491_,119.4µm
net210,119.31µm
net626,119.29µm
net285,119.2µm
net403,119.145µm
net401,119.09µm
net1421,119.09µm
net747,119.04µm
net759,119µm
_02171_,118.92µm
net257,118.83µm
net215,118.715µm
net540,118.705µm
_01969_,118.34µm
net787,118.295µm
net251,118.29µm
u_picorv32.picorv32_core.count_instr\[25\],118.25µm
net221,118.055µm
net391,118.025µm
net175,117.89µm
_02848_,117.79µm
_05485_,117.71µm
net949,117.615µm
_01775_,117.36µm
_03258_,117.295µm
net1102,117.28µm
_01886_,117.145µm
net1431,116.985µm
_02612_,116.955µm
net862,116.795µm
_05151_,116.46µm
net578,116.315µm
net303,116.265µm
clknet_leaf_130_clk_i,116.24µm
_04043_,116.01µm
u_picorv32.picorv32_core.mem_rdata_q\[19\],115.76µm
_00006_,115.69µm
net1125,115.64µm
net255,115.585µm
net1168,115.505µm
net1021,115.48µm
_02329_,115.385µm
net191,115.36µm
net1425,115.23µm
net1346,115.2µm
net196,115.05µm
net907,114.96µm
net1354,114.96µm
net394,114.685µm
net968,114.655µm
clknet_4_11_0_clk_i,114.615µm
_05597_,114.6µm
_03373_,114.495µm
net1205,114.465µm
u_picorv32.picorv32_core.count_instr\[40\],114.19µm
_05878_,114.15µm
net211,114.04µm
net545,113.98µm
net1386,113.975µm
_02812_,113.94µm
_03995_,113.89µm
net1075,113.61µm
_02089_,113.605µm
net568,113.59µm
u_picorv32.picorv32_core.mem_rdata_q\[31\],113.23µm
_02616_,113.175µm
_04785_,113.17µm
net392,113µm
_04232_,112.99µm
net718,112.96µm
net1104,112.88µm
net1107,112.8µm
net743,112.735µm
net230,112.72µm
net151,112.14µm
_01550_,112.12µm
net252,111.955µm
net494,111.825µm
_03371_,111.82µm
clknet_4_4_0_clk_i,111.805µm
net510,111.785µm
net184,111.625µm
net653,111.585µm
net1079,111.44µm
u_picorv32.picorv32_core.decoded_imm_j\[13\],111.345µm
net608,111.325µm
clknet_4_13_0_clk_i,111.325µm
net1342,111.27µm
net1088,111.255µm
_01594_,111.235µm
u_picorv32.picorv32_core.reg_out\[27\],111.21µm
net286,111.125µm
_02149_,111.01µm
_05859_,110.955µm
net122,110.805µm
net154,110.65µm
u_picorv32.picorv32_core.instr_lb,110.6µm
net294,110.6µm
clknet_4_2_0_clk_i,110.595µm
clknet_4_10_0_clk_i,110.575µm
net782,110.57µm
_02870_,110.35µm
net596,110.135µm
clknet_4_7_0_clk_i,109.905µm
_05475_,109.87µm
net752,109.85µm
net207,109.84µm
_04379_,109.61µm
net843,109.515µm
net144,109.51µm
net202,109.485µm
u_picorv32.picorv32_core.alu_out_q\[12\],109.38µm
net246,109.355µm
net1376,109.285µm
_05820_,109.16µm
u_picorv32.pcpi_rs2\[1\],109.065µm
net1311,108.815µm
clknet_4_14_0_clk_i,108.8µm
u_picorv32.picorv32_core.alu_out\[23\],108.72µm
_02008_,108.71µm
net1069,108.585µm
_01549_,108.415µm
net891,108.21µm
u_picorv32.picorv32_core.count_instr\[14\],108.2µm
_02105_,108.19µm
net1083,108.18µm
net1174,108.02µm
net219,107.88µm
u_picorv32.picorv32_core.count_instr\[13\],107.865µm
_01672_,107.76µm
net629,107.72µm
net916,107.715µm
net869,107.615µm
net128,107.49µm
net827,107.455µm
net1024,107.26µm
_01989_,107.225µm
_03904_,107.175µm
_02047_,107.135µm
_05525_,107.115µm
net620,107.105µm
_02492_,106.985µm
clknet_4_0_0_clk_i,106.77µm
net1004,106.68µm
net1119,106.47µm
net232,106.46µm
_01970_,106.39µm
_05419_,106.32µm
_03745_,106.17µm
net229,106.17µm
net1087,106.165µm
u_picorv32.picorv32_core.reg_out\[29\],106.15µm
_02984_,106.09µm
u_picorv32.picorv32_core.mem_rdata_q\[17\],105.995µm
net152,105.81µm
u_picorv32.picorv32_core.reg_out\[18\],105.72µm
net209,105.665µm
net542,105.645µm
net260,105.54µm
_02878_,105.365µm
net299,105.31µm
net142,105.18µm
net1344,105.01µm
net1156,104.985µm
_02691_,104.88µm
u_picorv32.picorv32_core.mem_rdata_q\[11\],104.845µm
net1076,104.76µm
net1340,104.625µm
net1053,104.615µm
net1375,104.565µm
net672,104.555µm
net1219,104.52µm
net1362,104.5µm
net218,104.435µm
u_picorv32.picorv32_core.reg_out\[0\],104.4µm
_05587_,104.395µm
_02738_,104.38µm
net226,104.205µm
net1352,104.135µm
_05446_,103.94µm
_04934_,103.77µm
_02617_,103.725µm
net201,103.72µm
net288,103.7µm
net1062,103.575µm
net227,103.57µm
net247,103.495µm
_04459_,103.485µm
net150,103.44µm
net1366,103.31µm
_04510_,103.27µm
net495,103.265µm
_02732_,103.26µm
net177,103.245µm
_01720_,103.22µm
_02183_,103.065µm
net300,103.04µm
net225,102.975µm
net1363,102.945µm
_05680_,102.9µm
net1143,102.895µm
net148,102.875µm
net1212,102.825µm
_05466_,102.73µm
net1331,102.715µm
net845,102.705µm
u_picorv32.picorv32_core.count_instr\[47\],102.615µm
net642,102.575µm
_03368_,102.565µm
net936,102.495µm
clknet_4_15_0_clk_i,102.475µm
_05898_,102.46µm
u_picorv32.picorv32_core.count_instr\[9\],102.23µm
net1082,102.23µm
u_picorv32.picorv32_core.alu_out\[20\],102.14µm
clknet_4_1_0_clk_i,102.135µm
net978,102.11µm
net118,102.08µm
net155,102.015µm
clknet_4_9_0_clk_i,102.015µm
_02981_,101.89µm
_05306_,101.77µm
_04738_,101.76µm
net256,101.725µm
net768,101.695µm
net1133,101.695µm
_03363_,101.53µm
_05856_,101.51µm
net493,101.455µm
net1334,101.455µm
net669,101.4µm
net290,101.225µm
net1048,101.165µm
_02952_,101.085µm
net1189,100.99µm
_04791_,100.94µm
net1086,100.825µm
_03168_,100.755µm
_05138_,100.69µm
_03128_,100.655µm
net3089,100.62µm
net224,100.6µm
net1436,100.29µm
_05510_,100.2µm
_02143_,100.1µm
_03673_,100.09µm
net1279,100.08µm
_05280_,100.055µm
u_picorv32.picorv32_core.alu_out_q\[31\],100.03µm
_05840_,99.985µm
u_picorv32.picorv32_core.count_cycle\[52\],99.95µm
net716,99.87µm
net1417,99.805µm
net306,99.755µm
net1225,99.74µm
net1035,99.67µm
net875,99.455µm
net176,99.43µm
_04921_,99.42µm
net539,99.37µm
_02268_,99.35µm
net194,99.28µm
_03183_,99.255µm
net188,99.2µm
net637,99.165µm
_04511_,99.14µm
net223,99.01µm
net1434,98.91µm
net1038,98.845µm
_01920_,98.77µm
net607,98.755µm
u_picorv32.picorv32_core.reg_out\[2\],98.68µm
_01551_,98.65µm
net1345,98.64µm
u_picorv32.picorv32_core.instr_bne,98.63µm
net514,98.59µm
net1022,98.515µm
net633,98.495µm
_01943_,98.42µm
u_picorv32.picorv32_core.reg_out\[4\],98.385µm
net1412,98.37µm
u_picorv32.picorv32_core.alu_out\[14\],98.29µm
net296,98.25µm
net1067,98.16µm
net1357,98.075µm
u_picorv32.picorv32_core.reg_pc\[26\],97.85µm
_02262_,97.81µm
u_picorv32.picorv32_core.count_instr\[55\],97.7µm
u_picorv32.picorv32_core.mem_do_prefetch,97.685µm
_03000_,97.68µm
net180,97.65µm
net682,97.635µm
net259,97.6µm
net1152,97.585µm
u_picorv32.picorv32_core.reg_out\[1\],97.58µm
net993,97.58µm
net1232,97.545µm
_04502_,97.26µm
net1118,97.255µm
net1220,97.235µm
net1085,97.2µm
clknet_4_12_0_clk_i,97.155µm
net1186,97.11µm
net749,97.01µm
_00005_,96.97µm
net3055,96.96µm
net599,96.77µm
clknet_4_6_0_clk_i,96.745µm
_02956_,96.73µm
net760,96.71µm
net1091,96.67µm
u_picorv32.picorv32_core.reg_out\[19\],96.6µm
_04813_,96.465µm
net387,96.445µm
net639,96.395µm
net1314,96.2µm
net546,96.195µm
net994,96.075µm
_02506_,96.04µm
net217,95.79µm
net1218,95.67µm
_02991_,95.59µm
u_picorv32.picorv32_core.decoded_imm_j\[12\],95.58µm
net1098,95.485µm
net404,95.48µm
net171,95.46µm
net1068,95.37µm
u_picorv32.picorv32_core.reg_pc\[5\],95.355µm
net972,95.275µm
net1115,95.225µm
_01614_,95.22µm
_05177_,95.11µm
net763,95.025µm
u_picorv32.picorv32_core.count_instr\[24\],94.945µm
net172,94.92µm
net1124,94.865µm
_02990_,94.63µm
net1121,94.615µm
clknet_4_3_0_clk_i,94.58µm
_02868_,94.565µm
clknet_4_5_0_clk_i,94.465µm
net1343,94.46µm
net1224,94.21µm
net501,94.185µm
net386,94.17µm
clknet_4_8_0_clk_i,94.15µm
_05599_,94.145µm
_05113_,94.14µm
net498,93.995µm
_05191_,93.96µm
u_picorv32.pcpi_rs1\[30\],93.85µm
u_picorv32.picorv32_core.count_instr\[8\],93.74µm
net625,93.735µm
u_picorv32.picorv32_core.reg_pc\[14\],93.67µm
_05352_,93.615µm
net1108,93.6µm
u_picorv32.picorv32_core.alu_out_q\[10\],93.55µm
_05457_,93.48µm
net420,93.415µm
net182,93.325µm
net179,93.235µm
net396,93.195µm
net397,93.075µm
net557,93.05µm
u_picorv32.picorv32_core.instr_bge,93.035µm
net944,92.97µm
net388,92.92µm
net928,92.905µm
u_picorv32.picorv32_core.reg_pc\[8\],92.82µm
net764,92.655µm
net1159,92.615µm
u_picorv32.picorv32_core.alu_out\[19\],92.46µm
u_picorv32.picorv32_core.count_instr\[19\],92.395µm
u_picorv32.picorv32_core.count_instr\[23\],92.27µm
net1187,92.25µm
net1128,91.825µm
net1183,91.76µm
_03741_,91.65µm
_05568_,91.65µm
_05606_,91.62µm
net969,91.6µm
u_picorv32.pcpi_rs2\[23\],91.55µm
u_picorv32.picorv32_core.alu_out\[16\],91.39µm
net3063,91.28µm
_01502_,91.26µm
net1131,91.2µm
u_picorv32.picorv32_core.count_instr\[4\],91.055µm
net1228,91.03µm
net249,90.96µm
net414,90.84µm
_01694_,90.81µm
net195,90.765µm
_01919_,90.72µm
_02988_,90.67µm
net1106,90.655µm
net1389,90.655µm
net1230,90.575µm
net190,90.57µm
net1137,90.56µm
_03842_,90.5µm
_03706_,90.475µm
u_picorv32.picorv32_core.alu_out\[24\],90.42µm
net1094,90.185µm
_04672_,90.145µm
net648,89.945µm
net1221,89.935µm
net170,89.905µm
net496,89.87µm
_05554_,89.84µm
net773,89.71µm
_02270_,89.64µm
u_picorv32.picorv32_core.mem_rdata_q\[7\],89.63µm
_02961_,89.57µm
_05415_,89.43µm
_05254_,88.875µm
net3065,88.86µm
net164,88.795µm
net205,88.69µm
_03099_,88.66µm
net1229,88.55µm
_05861_,88.525µm
net1359,88.255µm
u_picorv32.picorv32_core.count_cycle\[48\],88.235µm
u_picorv32.picorv32_core.alu_out\[11\],88.23µm
_02178_,88.12µm
_01685_,88.105µm
net1095,87.94µm
u_picorv32.picorv32_core.count_instr\[46\],87.86µm
net1140,87.855µm
u_picorv32.picorv32_core.mem_rdata_q\[20\],87.82µm
_05345_,87.78µm
_05642_,87.76µm
u_picorv32.picorv32_core.count_cycle\[32\],87.63µm
_05656_,87.49µm
net3073,87.49µm
net3049,87.42µm
u_picorv32.picorv32_core.decoded_imm_j\[6\],87.405µm
_03038_,87.35µm
net189,87.34µm
_05890_,87.2µm
net1384,87.165µm
_03375_,87.1µm
net222,87.095µm
_05332_,87.06µm
net156,87.055µm
net746,86.965µm
_02193_,86.9µm
_02222_,86.89µm
net287,86.82µm
net160,86.745µm
_03648_,86.64µm
net1065,86.59µm
net124,86.575µm
_02539_,86.53µm
_02663_,86.52µm
u_picorv32.picorv32_core.reg_out\[16\],86.44µm
net1341,86.24µm
_01944_,86.205µm
_02661_,86.16µm
u_picorv32.picorv32_core.decoded_imm_j\[1\],86.11µm
_01687_,86.08µm
net145,85.88µm
net1146,85.79µm
