net,length_um
_02316_,5.22µm
_02705_,5.22µm
_03036_,5.22µm
_03465_,5.22µm
_01912_,5.18µm
_04210_,5.18µm
_00088_,5.17µm
net1415,5.17µm
net1510,5.17µm
net1522,5.17µm
net1555,5.17µm
net1573,5.17µm
net1661,5.17µm
net1677,5.17µm
net1712,5.17µm
net1770,5.17µm
net1777,5.17µm
net1786,5.17µm
net1907,5.17µm
net1937,5.17µm
net1949,5.17µm
net1965,5.17µm
net1994,5.17µm
net2082,5.17µm
net2151,5.17µm
net2224,5.17µm
net2292,5.17µm
net2381,5.17µm
net2387,5.17µm
net2392,5.17µm
net2445,5.17µm
net2459,5.17µm
net2485,5.17µm
net2561,5.17µm
net2570,5.17µm
net2668,5.17µm
net2682,5.17µm
net2707,5.17µm
net2720,5.17µm
net2728,5.17µm
net2764,5.17µm
net2770,5.17µm
net2772,5.17µm
net2808,5.17µm
net2850,5.17µm
net2851,5.17µm
net2853,5.17µm
net2901,5.17µm
net2902,5.17µm
net2904,5.17µm
net2991,5.17µm
_01453_,5.16µm
_01565_,5.16µm
_01623_,5.16µm
_02315_,5.16µm
_02737_,5.16µm
_03367_,5.16µm
_03734_,5.16µm
_03848_,5.16µm
_04206_,5.16µm
_04437_,5.16µm
_04925_,5.16µm
_05282_,5.16µm
_05472_,5.16µm
net1412,5.16µm
net1467,5.16µm
net1516,5.16µm
net1611,5.16µm
net1612,5.16µm
net1928,5.16µm
net2181,5.16µm
net2220,5.16µm
net2391,5.16µm
net2486,5.16µm
net2511,5.16µm
net2542,5.16µm
net2549,5.16µm
net2636,5.16µm
net2656,5.16µm
net2666,5.16µm
net2840,5.16µm
net2877,5.16µm
net2880,5.16µm
net2881,5.16µm
net2886,5.16µm
net2914,5.16µm
net2927,5.16µm
net2961,5.16µm
u_picorv32.pcpi_rs1\[11\],5.16µm
_04525_,5.155µm
_04896_,5.155µm
_04904_,5.155µm
_05296_,5.155µm
_05829_,5.155µm
_03317_,5.14µm
_03759_,5.12µm
_00223_,5.11µm
_01206_,5.11µm
_02767_,5.11µm
_04837_,5.105µm
_04352_,5.09µm
net1854,5.09µm
_01819_,5.085µm
_01659_,5.075µm
_01155_,5.06µm
_02144_,5.06µm
_02352_,5.06µm
_03323_,5.06µm
_03791_,5.06µm
_05784_,5.06µm
_00012_,5.05µm
_01622_,5.05µm
_01907_,5.05µm
_01978_,5.05µm
_02309_,5.05µm
_02578_,5.05µm
_02598_,5.05µm
_02829_,5.05µm
_02836_,5.05µm
_02879_,5.05µm
_02947_,5.05µm
_03170_,5.05µm
_03344_,5.05µm
_03582_,5.05µm
_03804_,5.05µm
_03869_,5.05µm
_03925_,5.05µm
_03926_,5.05µm
_03936_,5.05µm
_03984_,5.05µm
_04132_,5.05µm
_04606_,5.05µm
_04704_,5.05µm
_05049_,5.05µm
_05075_,5.05µm
_05140_,5.05µm
_05243_,5.05µm
_05256_,5.05µm
_05334_,5.05µm
_05424_,5.05µm
_05433_,5.05µm
_05798_,5.05µm
_02674_,5.04µm
_03397_,5.04µm
_03876_,5.04µm
_04752_,5.04µm
_05910_,5.04µm
_05941_,5.04µm
_03548_,5.02µm
_03345_,4.99µm
_00044_,4.98µm
_01153_,4.98µm
_01296_,4.98µm
_01369_,4.98µm
_06002_,4.98µm
_03933_,4.965µm
_05350_,4.95µm
_02443_,4.93µm
_01880_,4.92µm
_02172_,4.92µm
_02197_,4.92µm
_02894_,4.92µm
_03911_,4.92µm
_04030_,4.92µm
_04682_,4.92µm
_04692_,4.92µm
_04892_,4.92µm
net2383,4.92µm
u_picorv32.picorv32_core.alu_out_q\[18\],4.92µm
_03727_,4.875µm
_00054_,4.87µm
_01139_,4.87µm
_01269_,4.87µm
_01384_,4.87µm
_00090_,4.86µm
_00168_,4.86µm
_00296_,4.86µm
_00617_,4.86µm
_00686_,4.86µm
_00720_,4.86µm
_00726_,4.86µm
_00925_,4.86µm
_01012_,4.86µm
_01018_,4.86µm
_01191_,4.86µm
_01535_,4.86µm
_01708_,4.86µm
_01835_,4.86µm
_02378_,4.86µm
_02648_,4.86µm
_02671_,4.86µm
_03044_,4.86µm
_03228_,4.86µm
_03395_,4.86µm
_03573_,4.86µm
_03675_,4.86µm
_04276_,4.86µm
_04556_,4.86µm
_05624_,4.86µm
_05701_,4.86µm
net1807,4.845µm
net2406,4.845µm
net2454,4.845µm
net2509,4.845µm
net2773,4.845µm
_01992_,4.83µm
_02909_,4.83µm
_02250_,4.81µm
_02455_,4.81µm
_02746_,4.81µm
_03347_,4.81µm
_03744_,4.81µm
_03813_,4.81µm
_03979_,4.81µm
_04346_,4.81µm
_04762_,4.81µm
_05505_,4.81µm
_05807_,4.81µm
_01182_,4.8µm
_02513_,4.8µm
_03189_,4.8µm
_03861_,4.8µm
net1413,4.8µm
net1416,4.8µm
net1419,4.8µm
net1435,4.8µm
net1442,4.8µm
net1450,4.8µm
net1453,4.8µm
net1465,4.8µm
net1482,4.8µm
net1486,4.8µm
net1487,4.8µm
net1499,4.8µm
net1504,4.8µm
net1505,4.8µm
net1507,4.8µm
net1512,4.8µm
net1514,4.8µm
net1518,4.8µm
net1525,4.8µm
net1541,4.8µm
net1544,4.8µm
net1549,4.8µm
net1551,4.8µm
net1569,4.8µm
net1576,4.8µm
net1577,4.8µm
net1578,4.8µm
net1596,4.8µm
net1607,4.8µm
net1610,4.8µm
net1638,4.8µm
net1646,4.8µm
net1651,4.8µm
net1655,4.8µm
net1671,4.8µm
net1672,4.8µm
net1675,4.8µm
net1678,4.8µm
net1679,4.8µm
net1683,4.8µm
net1692,4.8µm
net1704,4.8µm
net1715,4.8µm
net1716,4.8µm
net1717,4.8µm
net1737,4.8µm
net1768,4.8µm
net1778,4.8µm
net1781,4.8µm
net1784,4.8µm
net1790,4.8µm
net1792,4.8µm
net1794,4.8µm
net1805,4.8µm
net1808,4.8µm
net1817,4.8µm
net1823,4.8µm
net1825,4.8µm
net1835,4.8µm
net1858,4.8µm
net1869,4.8µm
net1871,4.8µm
net1886,4.8µm
net1888,4.8µm
net1889,4.8µm
net1895,4.8µm
net1922,4.8µm
net1936,4.8µm
net1938,4.8µm
net1941,4.8µm
net1947,4.8µm
net1950,4.8µm
net1954,4.8µm
net1956,4.8µm
net1957,4.8µm
net1958,4.8µm
net1961,4.8µm
net1969,4.8µm
net1970,4.8µm
net1975,4.8µm
net1981,4.8µm
net1991,4.8µm
net2010,4.8µm
net2018,4.8µm
net2025,4.8µm
net2030,4.8µm
net2038,4.8µm
net2055,4.8µm
net2058,4.8µm
net2061,4.8µm
net2067,4.8µm
net2070,4.8µm
net2075,4.8µm
net2085,4.8µm
net2090,4.8µm
net2096,4.8µm
net2108,4.8µm
net2115,4.8µm
net2120,4.8µm
net2124,4.8µm
net2126,4.8µm
net2142,4.8µm
net2164,4.8µm
net2180,4.8µm
net2183,4.8µm
net2188,4.8µm
net2191,4.8µm
net2201,4.8µm
net2204,4.8µm
net2205,4.8µm
net2221,4.8µm
net2223,4.8µm
net2227,4.8µm
net2237,4.8µm
net2245,4.8µm
net2276,4.8µm
net2278,4.8µm
net2297,4.8µm
net2305,4.8µm
net2314,4.8µm
net2318,4.8µm
net2327,4.8µm
net2329,4.8µm
net2332,4.8µm
net2344,4.8µm
net2346,4.8µm
net2347,4.8µm
net2365,4.8µm
net2368,4.8µm
net2372,4.8µm
net2389,4.8µm
net2416,4.8µm
net2419,4.8µm
net2429,4.8µm
net2430,4.8µm
net2438,4.8µm
net2442,4.8µm
net2444,4.8µm
net2446,4.8µm
net2447,4.8µm
net2452,4.8µm
net2465,4.8µm
net2471,4.8µm
net2473,4.8µm
net2488,4.8µm
net2491,4.8µm
net2496,4.8µm
net2499,4.8µm
net2501,4.8µm
net2503,4.8µm
net2510,4.8µm
net2514,4.8µm
net2516,4.8µm
net2525,4.8µm
net2528,4.8µm
net2530,4.8µm
net2538,4.8µm
net2543,4.8µm
net2546,4.8µm
net2547,4.8µm
net2551,4.8µm
net2562,4.8µm
net2565,4.8µm
net2566,4.8µm
net2567,4.8µm
net2569,4.8µm
net2572,4.8µm
net2575,4.8µm
net2583,4.8µm
net2586,4.8µm
net2593,4.8µm
net2594,4.8µm
net2607,4.8µm
net2614,4.8µm
net2615,4.8µm
net2639,4.8µm
net2645,4.8µm
net2647,4.8µm
net2652,4.8µm
net2654,4.8µm
net2657,4.8µm
net2658,4.8µm
net2659,4.8µm
net2660,4.8µm
net2665,4.8µm
net2672,4.8µm
net2673,4.8µm
net2674,4.8µm
net2677,4.8µm
net2688,4.8µm
net2689,4.8µm
net2691,4.8µm
net2692,4.8µm
net2693,4.8µm
net2700,4.8µm
net2701,4.8µm
net2705,4.8µm
net2719,4.8µm
net2724,4.8µm
net2730,4.8µm
net2740,4.8µm
net2744,4.8µm
net2751,4.8µm
net2763,4.8µm
net2768,4.8µm
net2775,4.8µm
net2780,4.8µm
net2782,4.8µm
net2784,4.8µm
net2785,4.8µm
net2789,4.8µm
net2790,4.8µm
net2791,4.8µm
net2792,4.8µm
net2794,4.8µm
net2796,4.8µm
net2797,4.8µm
net2798,4.8µm
net2802,4.8µm
net2809,4.8µm
net2810,4.8µm
net2812,4.8µm
net2813,4.8µm
net2820,4.8µm
net2826,4.8µm
net2836,4.8µm
net2839,4.8µm
net2841,4.8µm
net2854,4.8µm
net2863,4.8µm
net2864,4.8µm
net2867,4.8µm
net2868,4.8µm
net2871,4.8µm
net2873,4.8µm
net2874,4.8µm
net2876,4.8µm
net2883,4.8µm
net2884,4.8µm
net2892,4.8µm
net2896,4.8µm
net2903,4.8µm
net2908,4.8µm
net2911,4.8µm
net2913,4.8µm
net2925,4.8µm
net2934,4.8µm
net2940,4.8µm
net2946,4.8µm
net2959,4.8µm
net2968,4.8µm
net2972,4.8µm
net2974,4.8µm
net2976,4.8µm
net2987,4.8µm
net2988,4.8µm
net2992,4.8µm
net2994,4.8µm
net2998,4.8µm
net2999,4.8µm
net1411,4.8µm
_02913_,4.785µm
net1696,4.755µm
net1831,4.755µm
_00250_,4.75µm
_00442_,4.75µm
_00793_,4.75µm
_00892_,4.75µm
_01330_,4.75µm
_01344_,4.75µm
_03754_,4.75µm
_04685_,4.75µm
_06009_,4.75µm
_00089_,4.74µm
_00323_,4.74µm
_00333_,4.74µm
_00361_,4.74µm
_00390_,4.74µm
_00474_,4.74µm
_00682_,4.74µm
_00712_,4.74µm
_00718_,4.74µm
_00966_,4.74µm
_01025_,4.74µm
_01112_,4.74µm
_01265_,4.74µm
_01437_,4.74µm
_01443_,4.74µm
_01488_,4.74µm
_02763_,4.74µm
_02323_,4.725µm
_00758_,4.69µm
_00860_,4.69µm
net2838,4.69µm
_01146_,4.68µm
_02010_,4.68µm
_02014_,4.68µm
_02333_,4.68µm
_02472_,4.68µm
_02850_,4.68µm
_02862_,4.68µm
_02918_,4.68µm
_03253_,4.68µm
_03519_,4.68µm
_03684_,4.68µm
_03886_,4.68µm
_04175_,4.68µm
_05404_,4.68µm
_05583_,4.68µm
_05879_,4.68µm
_05932_,4.68µm
net1430,4.68µm
net1449,4.68µm
net1570,4.68µm
net1654,4.68µm
net1750,4.68µm
net1964,4.68µm
net2026,4.68µm
net2056,4.68µm
net2189,4.68µm
net2193,4.68µm
net2255,4.68µm
net2267,4.68µm
net2335,4.68µm
net2436,4.68µm
net2553,4.68µm
net2555,4.68µm
net2589,4.68µm
net2765,4.68µm
net2776,4.68µm
net2865,4.68µm
net2942,4.68µm
net2948,4.68µm
_02531_,4.675µm
_03127_,4.675µm
_03462_,4.675µm
_03476_,4.675µm
_04158_,4.675µm
_04591_,4.675µm
_04741_,4.675µm
_04950_,4.675µm
_05043_,4.675µm
_05321_,4.675µm
_00443_,4.65µm
_02336_,4.64µm
_05942_,4.625µm
_01853_,4.62µm
_02094_,4.62µm
_03617_,4.62µm
net2478,4.62µm
_03160_,4.615µm
_01986_,4.58µm
_02126_,4.58µm
_02227_,4.58µm
_02355_,4.58µm
_03032_,4.58µm
_03039_,4.58µm
_03063_,4.58µm
_03124_,4.58µm
_03131_,4.58µm
_03163_,4.58µm
_03203_,4.58µm
_03564_,4.58µm
_03605_,4.58µm
_03700_,4.58µm
_03777_,4.58µm
_03857_,4.58µm
_05475_,4.58µm
_01329_,4.57µm
_01342_,4.57µm
_01352_,4.57µm
_01426_,4.57µm
_01444_,4.57µm
_01454_,4.57µm
_01501_,4.57µm
_01908_,4.57µm
_02026_,4.57µm
_02764_,4.57µm
_03233_,4.57µm
_03290_,4.57µm
_03369_,4.57µm
_03370_,4.57µm
_03398_,4.57µm
_03490_,4.57µm
_03627_,4.57µm
_03638_,4.57µm
_03698_,4.57µm
_03742_,4.57µm
_03923_,4.57µm
_03940_,4.57µm
_04289_,4.57µm
_04440_,4.57µm
_04484_,4.57µm
_04527_,4.57µm
_04639_,4.57µm
_04698_,4.57µm
_04746_,4.57µm
_04760_,4.57µm
_04943_,4.57µm
_05114_,4.57µm
_05806_,4.57µm
_05972_,4.57µm
_01683_,4.56µm
_05542_,4.56µm
net2712,4.56µm
_01227_,4.545µm
_05188_,4.545µm
_03198_,4.52µm
_04795_,4.52µm
_03931_,4.51µm
_01118_,4.5µm
_02733_,4.5µm
_02844_,4.5µm
_01699_,4.485µm
_04805_,4.485µm
_00231_,4.48µm
_00080_,4.47µm
_04703_,4.465µm
_02200_,4.46µm
_02516_,4.45µm
_03049_,4.45µm
_03058_,4.45µm
_03177_,4.45µm
_03244_,4.45µm
_03261_,4.45µm
_04338_,4.45µm
_01379_,4.44µm
_02028_,4.44µm
_02040_,4.44µm
_02271_,4.44µm
_02320_,4.44µm
_02409_,4.44µm
_02457_,4.44µm
_02564_,4.44µm
_02566_,4.44µm
_03028_,4.44µm
_03237_,4.44µm
_03338_,4.44µm
_03577_,4.44µm
_04080_,4.44µm
_04458_,4.44µm
_04613_,4.44µm
_04877_,4.44µm
_05223_,4.44µm
_05880_,4.44µm
net3085,4.44µm
_04696_,4.425µm
_03807_,4.405µm
_00055_,4.39µm
_01380_,4.39µm
_01388_,4.39µm
_00076_,4.38µm
_00084_,4.38µm
_00224_,4.38µm
_00229_,4.38µm
_00462_,4.38µm
_00512_,4.38µm
_00581_,4.38µm
_00756_,4.38µm
_00937_,4.38µm
_01005_,4.38µm
_01051_,4.38µm
_01088_,4.38µm
_01094_,4.38µm
_01136_,4.38µm
_01317_,4.38µm
_01335_,4.38µm
_01417_,4.38µm
_01652_,4.38µm
_02417_,4.38µm
_02468_,4.38µm
_02723_,4.38µm
_02769_,4.38µm
_03153_,4.38µm
_03324_,4.38µm
_03753_,4.38µm
_03872_,4.38µm
_04009_,4.38µm
_04222_,4.38µm
_04576_,4.38µm
_04786_,4.38µm
_04794_,4.38µm
_05455_,4.38µm
_05537_,4.38µm
_03386_,4.36µm
_02116_,4.33µm
_03154_,4.33µm
_05386_,4.33µm
_01338_,4.32µm
_01963_,4.32µm
_02522_,4.32µm
_02826_,4.32µm
_03101_,4.32µm
_03206_,4.32µm
_03352_,4.32µm
_05831_,4.32µm
net1422,4.32µm
net1593,4.32µm
net1599,4.32µm
net1644,4.32µm
net1684,4.32µm
net1761,4.32µm
net1897,4.32µm
net2003,4.32µm
net2020,4.32µm
net2040,4.32µm
net2116,4.32µm
net2165,4.32µm
net2256,4.32µm
net2336,4.32µm
net2396,4.32µm
net2468,4.32µm
net2480,4.32µm
net2500,4.32µm
net2559,4.32µm
net2625,4.32µm
net2670,4.32µm
net2830,4.32µm
_04058_,4.3µm
_04932_,4.3µm
_02728_,4.29µm
_02835_,4.29µm
_00733_,4.27µm
_00848_,4.27µm
_00877_,4.27µm
_01029_,4.27µm
_04034_,4.27µm
net3080,4.27µm
_00069_,4.26µm
_00087_,4.26µm
_00242_,4.26µm
_00264_,4.26µm
_00268_,4.26µm
_00374_,4.26µm
_00494_,4.26µm
_00574_,4.26µm
_00704_,4.26µm
_00808_,4.26µm
_00831_,4.26µm
_00942_,4.26µm
_00947_,4.26µm
_00957_,4.26µm
_00962_,4.26µm
_01003_,4.26µm
_01075_,4.26µm
_01114_,4.26µm
_01387_,4.26µm
_01469_,4.26µm
_01486_,4.26µm
_01489_,4.26µm
_01522_,4.26µm
_01539_,4.26µm
_02499_,4.26µm
_02712_,4.26µm
_03860_,4.26µm
_01500_,4.245µm
_01447_,4.2µm
_01458_,4.2µm
_01798_,4.2µm
_02020_,4.2µm
_02091_,4.2µm
_02442_,4.2µm
_02783_,4.2µm
_03246_,4.2µm
_03539_,4.2µm
_03620_,4.2µm
_03649_,4.2µm
_05206_,4.2µm
net1425,4.2µm
net1595,4.2µm
net1685,4.2µm
net1839,4.2µm
net1909,4.2µm
net2086,4.2µm
net2161,4.2µm
net2324,4.2µm
net2390,4.2µm
net2437,4.2µm
net2591,4.2µm
net2646,4.2µm
net2907,4.2µm
_01577_,4.195µm
_01789_,4.195µm
_02048_,4.195µm
_02251_,4.195µm
_03056_,4.195µm
_03522_,4.195µm
_04012_,4.195µm
_05109_,4.195µm
_05580_,4.195µm
_01679_,4.14µm
_02495_,4.135µm
_05677_,4.105µm
_01282_,4.1µm
_01283_,4.1µm
_01327_,4.1µm
_01414_,4.1µm
_01875_,4.1µm
_02134_,4.1µm
_02883_,4.1µm
_03560_,4.1µm
_03590_,4.1µm
_03663_,4.1µm
_03833_,4.1µm
_04819_,4.1µm
_04994_,4.1µm
_05400_,4.1µm
_05552_,4.1µm
_01897_,4.09µm
_02079_,4.09µm
_02083_,4.09µm
_02092_,4.09µm
_02451_,4.09µm
_02750_,4.09µm
_02933_,4.09µm
_03208_,4.09µm
_03836_,4.09µm
_03956_,4.09µm
_04133_,4.09µm
_04159_,4.09µm
_04202_,4.09µm
_04223_,4.09µm
_04404_,4.09µm
_04461_,4.09µm
_04506_,4.09µm
_04558_,4.09µm
_04625_,4.09µm
_04646_,4.09µm
_04702_,4.09µm
_04836_,4.09µm
_05153_,4.09µm
_05317_,4.09µm
_05671_,4.09µm
_05735_,4.09µm
_05837_,4.09µm
_05877_,4.09µm
_05907_,4.09µm
_05931_,4.09µm
net1429,4.09µm
net1460,4.09µm
net1463,4.09µm
net1501,4.09µm
net1519,4.09µm
net1539,4.09µm
net1552,4.09µm
net1558,4.09µm
net1561,4.09µm
net1572,4.09µm
net1590,4.09µm
net1623,4.09µm
net1656,4.09µm
net1658,4.09µm
net1662,4.09µm
net1664,4.09µm
net1693,4.09µm
net1720,4.09µm
net1721,4.09µm
net1725,4.09µm
net1746,4.09µm
net1758,4.09µm
net1774,4.09µm
net1775,4.09µm
net1785,4.09µm
net1787,4.09µm
net1800,4.09µm
net1816,4.09µm
net1821,4.09µm
net1822,4.09µm
net1824,4.09µm
net1827,4.09µm
net1853,4.09µm
net1865,4.09µm
net1879,4.09µm
net1915,4.09µm
net1921,4.09µm
net1932,4.09µm
net1999,4.09µm
net2005,4.09µm
net2015,4.09µm
net2024,4.09µm
net2034,4.09µm
net2039,4.09µm
net2041,4.09µm
net2077,4.09µm
net2098,4.09µm
net2128,4.09µm
net2139,4.09µm
net2141,4.09µm
net2146,4.09µm
net2170,4.09µm
net2171,4.09µm
net2178,4.09µm
net2184,4.09µm
net2219,4.09µm
net2230,4.09µm
net2257,4.09µm
net2268,4.09µm
net2273,4.09µm
net2289,4.09µm
net2306,4.09µm
net2323,4.09µm
net2340,4.09µm
net2355,4.09µm
net2358,4.09µm
net2363,4.09µm
net2382,4.09µm
net2402,4.09µm
net2407,4.09µm
net2408,4.09µm
net2435,4.09µm
net2476,4.09µm
net2479,4.09µm
net2608,4.09µm
net2628,4.09µm
net2638,4.09µm
net2684,4.09µm
net2725,4.09µm
net2779,4.09µm
net2858,4.09µm
net2890,4.09µm
net2938,4.09µm
net2952,4.09µm
_02497_,4.08µm
_03116_,4.08µm
net1534,4.08µm
_01167_,4.065µm
_04059_,4.05µm
_03265_,4.045µm
_04812_,4.04µm
_03209_,4.035µm
_04619_,4.035µm
_00029_,4.03µm
_03378_,4.03µm
_03785_,4.03µm
_04111_,4.03µm
_04413_,4.03µm
_04908_,4.03µm
_05647_,4.03µm
_01212_,4.02µm
_01385_,4.02µm
_01386_,4.02µm
_01399_,4.02µm
_02321_,4.02µm
_03426_,4.02µm
_03676_,4.02µm
_04408_,4.02µm
_05843_,4.02µm
_02374_,4.01µm
_02121_,3.99µm
_00071_,3.975µm
_00011_,3.96µm
_02170_,3.96µm
_02405_,3.96µm
_02806_,3.96µm
_03010_,3.96µm
_03046_,3.96µm
_03086_,3.96µm
_03155_,3.96µm
_03599_,3.96µm
_03819_,3.96µm
_03895_,3.96µm
_04116_,3.96µm
_04317_,3.96µm
_04373_,3.96µm
_04466_,3.96µm
_04480_,3.96µm
_04550_,3.96µm
_04747_,3.96µm
_04825_,3.96µm
_04838_,3.96µm
_04911_,3.96µm
_05508_,3.96µm
_05524_,3.96µm
_05553_,3.96µm
_05598_,3.96µm
_05753_,3.96µm
net3110,3.96µm
_00079_,3.91µm
_01268_,3.91µm
_05566_,3.91µm
net1772,3.91µm
_00013_,3.9µm
_00048_,3.9µm
_00161_,3.9µm
_00221_,3.9µm
_00309_,3.9µm
_00359_,3.9µm
_00544_,3.9µm
_00566_,3.9µm
_00778_,3.9µm
_00988_,3.9µm
_00989_,3.9µm
_01074_,3.9µm
_01138_,3.9µm
_01152_,3.9µm
_01200_,3.9µm
_01230_,3.9µm
_01431_,3.9µm
_01432_,3.9µm
_01434_,3.9µm
_01525_,3.9µm
_01630_,3.9µm
_01838_,3.9µm
_01855_,3.9µm
_01901_,3.9µm
_01990_,3.9µm
_02011_,3.9µm
_02206_,3.9µm
_02330_,3.9µm
_02558_,3.9µm
_02762_,3.9µm
_03115_,3.9µm
_03193_,3.9µm
_03269_,3.9µm
_03400_,3.9µm
_03403_,3.9µm
_03500_,3.9µm
_03661_,3.9µm
_03725_,3.9µm
_03949_,3.9µm
_04298_,3.9µm
_04540_,3.9µm
_04779_,3.9µm
_05385_,3.9µm
_05456_,3.9µm
_05491_,3.9µm
_05641_,3.9µm
_05741_,3.9µm
_05885_,3.9µm
net3008,3.9µm
net3010,3.9µm
net3023,3.9µm
net3027,3.9µm
net3038,3.9µm
net3046,3.9µm
net3049,3.9µm
net3051,3.9µm
net3053,3.9µm
net3058,3.9µm
net3067,3.9µm
net3077,3.9µm
net3157,3.9µm
_05816_,3.885µm
_04485_,3.875µm
_00558_,3.855µm
_01635_,3.85µm
_04021_,3.85µm
_04108_,3.85µm
_04811_,3.85µm
net3061,3.85µm
net3075,3.85µm
_02118_,3.84µm
_02142_,3.84µm
_03109_,3.84µm
net1440,3.84µm
net1703,3.84µm
net1837,3.84µm
net1867,3.84µm
net2050,3.84µm
net2074,3.84µm
net2143,3.84µm
net2261,3.84µm
net2304,3.84µm
net2338,3.84µm
net2386,3.84µm
net2494,3.84µm
net2584,3.84µm
net2601,3.84µm
net2619,3.84µm
net2643,3.84µm
net2753,3.84µm
net2760,3.84µm
net2787,3.84µm
net2801,3.84µm
net2916,3.84µm
net2975,3.84µm
net2986,3.84µm
_03197_,3.815µm
_00392_,3.81µm
_02307_,3.795µm
_03723_,3.795µm
_00068_,3.78µm
_00372_,3.78µm
_00450_,3.78µm
_00569_,3.78µm
_00633_,3.78µm
_01257_,3.78µm
_04572_,3.78µm
_02000_,3.765µm
_03962_,3.765µm
net1508,3.765µm
_02393_,3.75µm
_01490_,3.72µm
_02760_,3.72µm
_04029_,3.72µm
_04474_,3.72µm
_05239_,3.72µm
net1461,3.72µm
net1586,3.72µm
net1598,3.72µm
net1739,3.72µm
net1815,3.72µm
net1846,3.72µm
net1847,3.72µm
net1850,3.72µm
net1873,3.72µm
net1878,3.72µm
net1896,3.72µm
net1984,3.72µm
net1990,3.72µm
net2016,3.72µm
net2027,3.72µm
net2048,3.72µm
net2073,3.72µm
net2169,3.72µm
net2185,3.72µm
net2202,3.72µm
net2287,3.72µm
net2291,3.72µm
net2300,3.72µm
net2312,3.72µm
net2331,3.72µm
net2350,3.72µm
net2393,3.72µm
net2397,3.72µm
net2642,3.72µm
net2679,3.72µm
net2788,3.72µm
net2866,3.72µm
net2921,3.72µm
_02540_,3.715µm
_03118_,3.715µm
_03346_,3.715µm
_03655_,3.715µm
_04226_,3.715µm
_04327_,3.715µm
_04391_,3.715µm
_04642_,3.715µm
_04772_,3.715µm
_04797_,3.715µm
_04801_,3.715µm
_05374_,3.715µm
_05963_,3.715µm
_06003_,3.715µm
_02187_,3.705µm
_01852_,3.69µm
_01680_,3.67µm
_03594_,3.67µm
_02225_,3.66µm
_03418_,3.66µm
_04140_,3.66µm
_05443_,3.66µm
_05944_,3.66µm
_04494_,3.655µm
_02471_,3.645µm
_02655_,3.645µm
_02881_,3.645µm
_02532_,3.63µm
_04245_,3.63µm
net1820,3.63µm
_02534_,3.62µm
_05507_,3.62µm
_01235_,3.61µm
_01673_,3.61µm
_01842_,3.61µm
_02110_,3.61µm
_02484_,3.61µm
_02579_,3.61µm
_03512_,3.61µm
_03765_,3.61µm
_03790_,3.61µm
_03831_,3.61µm
_03841_,3.61µm
_03978_,3.61µm
_04148_,3.61µm
_04191_,3.61µm
_04203_,3.61µm
_04361_,3.61µm
_04567_,3.61µm
_04635_,3.61µm
_04681_,3.61µm
_04758_,3.61µm
_04832_,3.61µm
_04891_,3.61µm
_05417_,3.61µm
_05427_,3.61µm
_05655_,3.61µm
_05821_,3.61µm
_06011_,3.61µm
_06013_,3.61µm
_06016_,3.61µm
_01985_,3.6µm
_02262_,3.6µm
_03263_,3.6µm
_01691_,3.55µm
_02777_,3.55µm
_04323_,3.55µm
_00063_,3.54µm
_01339_,3.54µm
_01378_,3.54µm
_01534_,3.54µm
net1776,3.54µm
_03602_,3.525µm
net1923,3.51µm
_01175_,3.48µm
_01184_,3.48µm
_01602_,3.48µm
_01964_,3.48µm
_02135_,3.48µm
_02259_,3.48µm
_02501_,3.48µm
_03005_,3.48µm
_03294_,3.48µm
_04040_,3.48µm
_04050_,3.48µm
_04435_,3.48µm
_04880_,3.48µm
_04902_,3.48µm
_04942_,3.48µm
_05092_,3.48µm
_05550_,3.48µm
_05559_,3.48µm
_05771_,3.48µm
_05814_,3.48µm
_05955_,3.48µm
net3012,3.48µm
net3025,3.48µm
net3029,3.48µm
net3031,3.48µm
net3040,3.48µm
net3044,3.48µm
net3069,3.48µm
net3073,3.48µm
net3079,3.48µm
net3082,3.48µm
_04271_,3.445µm
_01232_,3.43µm
_01429_,3.43µm
_00104_,3.42µm
_00131_,3.42µm
_00183_,3.42µm
_00227_,3.42µm
_00244_,3.42µm
_00332_,3.42µm
_00489_,3.42µm
_00644_,3.42µm
_00700_,3.42µm
_00775_,3.42µm
_00936_,3.42µm
_01049_,3.42µm
_01132_,3.42µm
_01144_,3.42µm
_01173_,3.42µm
_01228_,3.42µm
_01340_,3.42µm
_01343_,3.42µm
_01364_,3.42µm
_01375_,3.42µm
_01509_,3.42µm
_01523_,3.42µm
_01949_,3.42µm
_02002_,3.42µm
_02034_,3.42µm
_02235_,3.42µm
_02375_,3.42µm
_02661_,3.42µm
_02726_,3.42µm
_02738_,3.42µm
_02754_,3.42µm
_02782_,3.42µm
_02840_,3.42µm
_02855_,3.42µm
_03093_,3.42µm
_03298_,3.42µm
_03342_,3.42µm
_03353_,3.42µm
_03615_,3.42µm
_03668_,3.42µm
_03773_,3.42µm
_03856_,3.42µm
_04205_,3.42µm
_04326_,3.42µm
_04405_,3.42µm
_04406_,3.42µm
_04427_,3.42µm
_04487_,3.42µm
_04683_,3.42µm
_04883_,3.42µm
_04893_,3.42µm
_05356_,3.42µm
_05394_,3.42µm
_05426_,3.42µm
_05581_,3.42µm
_05682_,3.42µm
_05819_,3.42µm
_05830_,3.42µm
_04347_,3.39µm
_03685_,3.375µm
_01198_,3.36µm
